,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
587,0,20,7,37,65,140,23,2,94,60,75,12135,17925,94549,140951,26313,8668,59829,10582,23284,33737,8,7,8,9,7,7,7,18,9,7,21,5,18,7,5,21,5,7,7,6
588,1,30,2,43,65,50,95,32,105,27,76,77042,678827,33590,212316,21120,89881,79089,22367,88121,28454,21,5,18,9,7,7,5,18,9,6,5,7,7,7,6,21,7,7,7,7
589,1,30,32,37,65,107,83,24,36,27,100,39788,50513,218298,33564,7910,10062,11279,6157,32316,414602,21,7,8,9,7,21,21,7,7,7,7,6,18,7,6,8,7,18,9,6
590,0,30,129,62,8,66,29,135,35,72,115,39788,30586,362377,24959,58468,30040,147012,177056,28990,37693,21,7,18,9,7,7,7,7,7,6,7,5,7,7,5,21,6,18,9,7
591,0,108,109,44,124,78,70,50,62,15,107,107544,17300,370169,208717,15946,29759,140589,141503,131103,39050,21,5,7,7,7,21,7,18,9,7,7,7,18,9,5,7,5,7,7,6
592,0,78,135,36,22,14,134,67,41,27,140,44404,1297508,32499,18864,68302,19152,17762,380028,81220,953624,21,5,18,9,7,21,7,18,7,7,7,7,7,7,5,7,8,7,9,5
593,1,129,17,5,15,140,59,6,137,65,14,88870,9927,17090,58102,26313,51075,362909,159793,28144,487508,21,9,18,7,7,21,5,18,7,7,7,7,7,9,5,7,7,7,9,6
594,0,70,119,92,65,14,30,7,94,8,61,15829,72460,73139,39069,68302,75312,12684,22672,36554,109640,7,7,7,9,7,5,7,7,7,6,21,8,18,7,5,21,5,18,9,7
595,1,121,24,82,65,66,18,109,57,22,12,122285,90189,157577,257914,58468,499216,12064,308089,80269,23155,21,21,7,7,7,7,8,18,7,7,7,7,18,9,5,21,7,7,9,6
596,0,20,45,25,65,66,93,2,131,27,107,303058,22931,19924,9147,58468,95802,43258,122745,88346,29205,7,5,7,9,7,5,5,7,7,6,21,7,18,7,5,7,7,18,9,7
597,1,35,2,127,116,63,89,84,36,15,115,32589,575015,443599,34524,37615,150363,1262,35357,90715,144918,21,5,18,9,7,5,5,18,7,6,7,7,7,7,5,7,7,7,9,7
598,1,131,30,62,65,14,33,69,58,124,113,121124,325731,141705,83277,68302,15634,54299,659328,229461,67659,21,21,7,9,7,21,8,7,7,6,7,7,18,7,5,7,7,18,9,7
599,1,131,30,62,65,14,33,69,58,124,113,121124,325731,141705,83277,68302,15634,54299,659328,229461,67659,21,21,7,9,7,21,8,7,7,6,7,7,18,7,5,7,7,18,9,7
600,1,35,2,5,49,50,29,75,58,27,113,32589,39264,49226,17476,21120,145665,125807,659328,75775,6386,21,5,18,7,7,7,21,7,9,6,7,7,7,9,5,21,7,18,7,7
601,0,78,43,62,47,140,93,6,25,46,125,14909,546629,9049,46353,26313,233901,10263,8406,25689,11213,21,7,7,7,7,7,7,18,9,7,7,21,18,9,5,21,1,7,7,5
602,0,68,135,71,27,14,78,2,44,60,42,50131,132758,506779,23794,68302,14586,153433,344072,52984,23725,21,7,18,9,7,21,7,7,7,7,7,5,7,7,5,7,6,18,9,6
603,1,64,139,117,15,42,56,138,35,27,107,25582,14761,207298,130412,12746,11414,70803,30980,366317,22990,21,6,7,7,7,21,5,7,9,5,7,7,18,9,5,7,7,18,7,7
604,0,77,28,5,120,78,68,32,137,72,66,22682,34731,19464,49980,15946,80784,183971,697189,2939,66387,21,7,7,7,7,21,7,18,9,6,7,5,18,9,5,7,6,7,7,7
605,1,65,111,25,27,87,89,61,131,123,106,174489,2669,72467,25710,23364,99376,1531,4153,29933,10884,21,5,7,7,7,8,7,18,9,7,7,7,18,9,5,7,5,8,7,6
606,1,96,7,57,65,14,34,52,41,8,103,120689,26728,189572,190582,68302,35464,4979,40892,172,38082,21,8,18,9,7,21,7,18,9,7,7,7,7,7,5,7,21,7,7,6
607,0,33,112,41,22,4,93,135,26,120,115,33668,522299,40892,607310,16341,70191,803506,164673,23878,78508,21,7,18,9,7,21,5,18,7,7,7,5,7,7,5,7,7,7,9,5
608,0,20,84,127,8,14,102,2,62,120,76,303541,24881,71342,34891,68302,10261,114962,29199,218170,38127,21,7,18,7,7,21,5,18,7,7,8,1,7,9,5,8,7,7,9,6
609,0,93,19,62,65,66,3,67,134,46,115,70040,2538039,238366,440070,58468,101247,22050,376484,118024,132184,5,21,18,9,7,5,6,18,9,7,7,7,7,7,5,7,7,7,7,5
610,0,32,135,99,120,66,31,6,57,22,106,166935,391542,73332,72560,58468,3364,62192,9349,478343,85220,7,5,18,9,7,7,7,18,7,7,21,7,5,7,5,21,21,7,9,6
611,1,30,6,99,8,75,29,119,83,65,31,10498,74218,134394,14431,13093,89941,68965,262759,239494,1639,7,21,18,7,7,21,5,18,7,7,21,7,5,9,5,7,7,8,9,6
612,1,95,84,94,15,12,96,32,44,65,106,27513,43115,17802,122712,76456,16226,260766,1126354,54746,5479,7,1,7,9,7,7,6,18,9,7,21,7,18,7,5,21,7,7,7,6
613,1,32,119,127,49,78,100,2,35,8,14,20517,19888,83857,9419,15946,13809,47968,24161,45696,28919,7,7,18,9,7,21,5,7,9,6,21,2,7,7,5,7,7,18,7,7
614,1,131,128,41,27,12,77,73,21,65,113,20973,589979,139970,123482,76456,353358,149793,17737,37787,13252,5,7,18,9,7,21,5,18,7,6,8,9,7,7,5,7,7,7,9,7
615,0,59,3,71,27,12,20,128,131,46,50,8433,2476,29830,204114,76456,879520,123156,463315,144775,10151,21,21,18,7,7,21,5,18,9,7,7,7,7,9,5,7,7,7,7,6
616,0,78,128,73,15,63,30,119,36,124,126,87170,6928,343949,14460,37615,15713,14148,121565,331578,287919,21,8,7,9,7,5,7,7,9,6,7,7,18,7,5,21,8,18,7,7
617,1,131,2,57,65,14,24,6,36,27,63,197140,68369,36351,93252,68302,45257,45491,10980,480316,609661,7,5,7,9,7,21,21,18,9,7,5,7,18,7,5,7,7,7,7,5
618,0,93,84,118,65,14,100,2,83,47,31,10832,76457,86587,65209,68302,163852,78743,24173,731947,34719,21,7,7,9,7,21,5,8,9,5,7,8,18,7,5,7,7,18,7,7
619,1,68,138,99,139,78,93,109,37,15,75,24274,49871,34226,15497,15946,9566,7545,19034,133397,90039,7,5,18,9,7,7,7,18,9,5,21,7,5,7,5,5,5,8,7,7
620,1,32,119,57,72,78,93,53,99,27,67,331617,18035,225125,23822,15946,31477,498195,155458,111802,101595,21,5,7,9,7,21,7,18,7,6,7,7,18,7,5,7,5,5,9,7
621,0,56,119,101,60,66,129,112,98,65,115,3573,8365,28656,85001,58468,653305,689468,56116,87933,117772,7,5,18,9,7,5,7,18,7,6,21,7,7,7,5,7,5,7,9,7
622,0,68,119,25,60,66,129,30,62,65,107,17293,8365,7051,200673,58468,14889,60641,101333,95074,765699,6,5,18,7,7,21,7,18,9,7,7,7,7,9,5,7,5,7,7,6
623,1,95,53,62,65,14,18,32,36,27,113,418436,58263,53470,8889,68302,34933,90402,58247,93260,153104,21,7,7,7,7,21,7,7,7,7,7,5,18,9,5,7,6,18,9,6
624,0,29,112,71,46,63,131,135,37,27,12,73620,29544,150036,88085,37615,80753,97673,62274,46321,844630,21,5,18,9,7,7,6,8,7,5,7,7,7,7,5,21,7,18,9,7
625,1,99,138,62,72,66,49,119,82,8,4,680194,47531,111282,251501,58468,1167796,12330,21244,3960,88295,21,5,7,7,7,21,7,7,7,7,5,7,18,9,5,7,5,18,9,6
626,1,29,139,94,65,14,95,45,35,27,12,12576,34370,39435,67839,68302,524779,67570,12366,11785,89990,21,5,18,7,7,7,5,7,9,7,7,7,7,9,5,21,7,18,7,6
627,0,74,112,5,126,78,129,31,94,15,66,8258,29544,223957,371035,15946,14813,57125,131236,28570,248294,7,5,18,9,7,7,5,7,9,7,21,7,7,7,5,21,7,18,7,6
628,1,89,109,137,46,66,35,125,127,22,7,128354,29772,381252,115063,58468,13058,435,38966,66512,2124832,21,5,7,7,7,21,1,18,7,7,7,7,18,9,5,7,7,7,9,5
629,1,77,64,99,27,66,39,138,71,65,4,16740,18515,272523,15201,58468,19315,25432,18579,26483,167727,7,5,18,7,7,21,7,7,9,7,21,7,5,9,5,7,5,18,7,6
630,1,96,112,134,124,14,95,52,131,31,65,113574,29544,36448,73809,68302,445874,43841,150726,8108,91440,21,5,18,7,7,21,7,18,6,7,7,7,7,9,5,7,5,7,7,9
631,1,44,112,36,15,66,102,125,131,116,113,400182,29544,54331,110704,58468,17977,95142,7240,122219,106636,7,5,7,9,7,8,7,18,9,7,21,7,18,7,5,21,6,7,7,6
632,0,78,112,31,27,14,73,53,41,47,142,48187,29544,47540,544414,68302,16412,766032,41483,11202,1356870,7,5,18,7,7,21,5,18,9,5,21,7,7,9,5,7,7,7,7,7
633,1,135,109,41,15,115,68,133,118,27,66,17587,5638,63364,121527,15589,74626,14355,62826,64805,49174,7,8,7,9,7,7,9,18,7,6,5,7,18,7,5,21,7,7,9,7
634,0,135,2,99,72,69,43,30,25,47,12,938379,147746,756998,119422,28254,261789,179973,145691,10204,33130,5,5,7,9,7,7,5,18,9,7,1,7,18,7,5,5,7,7,7,6
635,0,122,60,99,27,12,116,30,131,65,110,2322,17425,73332,86425,76456,5345,38416,197951,37195,17189,21,1,18,9,7,7,5,18,9,7,7,7,5,7,5,21,7,7,7,6
636,1,131,56,99,120,115,39,40,35,65,14,121124,5295,73332,18128,33361,20345,166230,96055,316526,131986,21,7,18,9,6,7,7,7,9,7,7,5,5,7,7,21,21,18,7,6
637,0,95,84,99,74,12,59,119,131,27,13,58727,14953,73332,3372,76456,26480,57324,20440,42544,149304,7,7,18,6,7,7,21,18,7,7,21,2,5,7,5,21,7,7,9,5
638,1,136,109,71,74,12,95,2,28,46,14,17839,83802,1097487,3372,76456,174467,57917,628636,412840,38923,21,7,18,6,7,5,7,18,9,7,7,5,21,7,5,7,5,7,7,6
639,1,32,133,35,74,12,78,30,36,104,103,120041,22282,21680,3372,76456,48501,92568,76666,204948,26685,7,7,7,6,7,21,7,18,7,7,21,6,18,7,5,7,5,7,9,5
640,1,95,53,130,15,66,29,108,99,22,50,95125,1602925,79665,93156,58468,3724,50465,101903,229260,9391,7,7,7,7,7,7,21,5,9,7,5,5,18,9,5,21,7,18,7,6
641,0,78,6,62,65,4,95,2,98,124,115,11641,132457,57732,67592,16341,298996,49422,42418,141464,96135,21,7,18,9,7,21,5,7,7,5,7,8,7,7,5,7,7,18,9,7
642,1,43,84,5,60,63,103,129,134,124,142,574462,248631,650026,10841,37615,26947,369373,155331,144914,787030,21,5,18,9,7,7,5,7,7,6,7,7,7,7,5,21,7,18,9,7
643,1,114,125,26,27,4,35,2,25,65,66,136189,147452,8107,215986,16341,17666,167775,23717,89355,100743,5,7,18,9,7,7,7,7,9,7,7,1,5,7,5,21,5,18,7,6
644,1,40,109,36,46,66,20,111,83,140,60,104753,62995,48577,80404,58468,36387,7705,18890,10713,22139,7,7,18,7,7,21,7,18,7,7,21,5,7,9,5,7,5,8,5,9
645,1,117,67,99,15,66,20,126,127,65,76,85994,13305,389838,51714,58468,24905,285116,295502,51391,1131017,21,7,18,7,7,7,21,18,9,7,7,5,5,9,5,8,7,7,7,6
646,0,108,138,37,15,50,93,2,99,104,66,48357,891529,6744,64764,21120,34590,28794,458367,36893,288801,21,5,8,9,7,21,6,18,7,6,7,7,18,7,5,7,7,5,9,7
647,1,54,7,35,65,63,114,138,121,22,75,24353,112032,24690,55497,37615,5624,32022,45160,28726,64371,21,5,18,9,7,5,7,7,9,6,7,7,7,7,5,7,5,18,7,7
648,1,114,138,82,47,78,32,27,57,8,69,410906,4846,10248,795489,15946,37556,138320,7021,31932,6902,7,5,7,9,7,21,7,7,9,7,5,7,18,7,5,7,5,18,7,6
649,1,93,129,71,65,14,24,45,99,116,106,19163,40070,51063,55497,68302,10738,5214,159481,41421,1710327,7,8,7,9,7,21,21,18,7,7,21,7,18,7,5,7,7,5,9,6
650,0,45,128,36,65,140,122,6,62,27,142,40584,11235,20074,55497,26313,9188,148735,46145,106161,90061,21,7,18,9,7,7,7,18,9,5,7,8,7,7,5,21,21,7,7,7
651,0,1,140,131,46,76,77,17,73,27,115,27030,63129,25062,208366,10448,48616,299504,71659,15734,172972,7,21,18,9,7,7,5,7,7,7,21,7,7,7,6,21,7,18,9,5
652,1,112,84,36,65,78,114,30,131,15,115,59507,82395,46292,9026,15946,7519,248842,11352,68210,109976,5,8,18,7,7,21,7,18,9,7,7,7,7,9,6,7,6,7,7,6
653,0,114,89,94,65,66,16,53,131,15,100,255674,128354,287575,30243,58468,42356,126629,30134,62444,414602,5,5,18,7,7,7,7,18,9,7,7,7,7,9,6,21,5,7,7,6
654,1,30,112,36,116,126,39,128,82,65,140,38573,29544,254621,20697,107875,51892,141976,20840,152315,1987773,7,5,18,9,7,7,7,7,7,6,21,7,7,7,6,21,6,18,9,7
655,0,7,138,137,15,66,95,97,131,65,42,405660,72973,82703,80435,58468,244487,11412,65734,3045,482361,7,5,7,9,7,21,8,8,9,6,8,7,18,7,6,7,7,18,7,7
656,1,131,84,99,27,63,56,13,98,46,78,7300,24368,84648,14731,37615,45127,48393,40845,32329,14721,21,8,5,9,7,7,7,7,9,7,7,7,18,7,6,21,5,18,7,6
657,0,131,2,137,27,12,40,142,71,65,13,121124,76112,6160,36123,76456,188336,35465,216931,57341,11156,21,5,18,7,7,7,5,8,7,5,7,7,7,9,6,21,7,18,9,7
658,0,112,67,58,22,14,86,6,37,27,42,29544,11493,13524,393723,68302,11762,103359,40818,92436,458876,5,7,7,9,7,5,7,8,7,7,7,21,18,7,6,7,6,18,9,5
659,1,118,97,99,124,14,77,119,62,65,75,15251,9388,73332,78368,68302,21725,14926,212330,129404,123782,5,8,18,9,7,21,7,7,7,6,7,7,5,7,6,7,9,18,9,7
660,0,131,21,99,104,76,33,24,36,15,75,121124,30930,73332,46056,10448,25755,56093,8281,116696,107310,21,21,18,9,7,7,7,18,7,6,7,7,5,7,6,21,21,7,9,7
661,1,59,108,68,124,14,33,135,36,104,66,59579,202553,18027,70951,68302,98734,241791,28047,10843,3623,7,5,18,9,7,21,5,7,9,6,21,7,7,7,6,7,7,18,7,7
662,0,114,138,103,123,12,97,140,130,124,69,111558,84424,2627,22150,76456,28644,28056,46476,189060,8362,21,5,7,9,7,21,21,18,9,6,7,7,18,7,6,7,7,7,7,7
663,0,89,119,71,15,140,40,67,26,46,126,128354,20219,57767,46603,26313,56935,202218,2405576,76093,55739,5,7,18,7,7,21,7,7,7,7,7,8,7,9,6,7,1,18,9,6
664,0,89,27,94,124,140,96,53,36,123,142,128354,91810,319430,312301,26313,99902,8599,97612,8150,57161,5,1,18,9,7,7,7,7,9,7,7,7,7,7,6,21,5,18,7,6
665,1,89,24,131,139,13,87,112,137,72,115,128354,38270,7071,30221,10848,961538,677694,40238,11274,389522,5,7,8,7,7,21,5,7,9,6,7,21,18,1,6,7,7,18,7,7
666,1,89,24,131,8,14,93,97,137,123,13,128354,18194,43048,26431,68302,200236,16545,10284,14345,130735,5,7,18,7,7,21,8,18,9,6,7,5,7,9,6,7,7,7,7,7
667,0,89,84,62,27,140,25,109,92,15,66,128354,14993,64848,199364,26313,956498,9872,518753,13663,395200,5,8,7,9,7,5,8,18,9,7,7,7,18,7,6,7,7,7,7,6
668,0,89,2,131,15,4,93,17,28,22,42,128354,92905,49164,13940,16341,34131,127445,911774,117271,28526,5,7,18,9,7,7,2,18,7,6,7,6,8,7,6,21,7,7,9,7
669,1,89,112,131,19,140,23,24,134,8,107,128354,9466,27273,39430,26313,7926,78683,18483,16383,69450,5,5,7,7,7,7,7,7,9,7,7,7,18,9,6,21,21,18,7,6
670,1,89,97,36,27,12,87,53,91,120,140,128354,48857,352505,117588,76456,210554,2053259,10834,47422,305585,5,8,18,9,7,7,5,18,7,7,7,7,7,7,6,21,7,7,9,6
671,0,72,21,75,43,86,22,53,26,124,76,8331,66197,72176,12227,11482,28947,65930,568044,180743,1220950,21,7,7,9,5,7,7,7,9,6,7,5,18,7,7,9,5,18,7,7
672,1,35,135,41,15,50,32,97,54,22,115,75895,26817,7696,33753,21120,13128,17401,724167,3824,1688,7,6,18,9,7,7,8,18,9,7,21,7,7,7,6,21,7,7,7,6
673,1,78,18,43,15,50,20,89,134,139,115,8929,568963,32817,71140,21120,87553,124264,21689,67268,85471,21,5,7,9,7,6,7,8,7,7,7,7,18,7,6,7,5,18,9,6
674,0,89,61,36,8,76,29,10,101,47,6,128354,35589,52186,162996,10448,187716,37104,215005,129300,87256,21,5,18,9,7,21,7,7,7,6,7,7,7,7,6,7,1,18,9,7
675,0,112,21,62,123,75,45,64,57,115,124,335616,123186,138583,37632,13093,10965,3680,77159,581626,371034,7,21,18,9,7,7,7,18,7,9,21,7,7,7,6,21,21,7,6,7
676,1,131,64,44,72,14,93,119,41,8,115,121124,429260,499985,34808,68302,16572,48817,39278,575617,322507,21,7,18,7,7,7,7,7,7,7,7,21,7,9,6,21,8,18,9,6
677,1,83,7,73,124,140,112,19,25,123,113,638068,69194,23173,30453,26313,8709,27146,41074,71770,7296,8,7,7,9,7,7,6,18,7,6,21,5,18,7,6,5,7,7,9,7
678,0,54,138,137,27,140,135,112,131,65,115,907619,23403,123141,208950,26313,264638,248355,12309,126799,98974,21,7,7,9,7,7,7,18,7,7,7,6,18,7,6,5,5,7,9,6
679,0,39,61,62,27,115,114,7,36,46,107,4217,11024,102489,193192,15589,167524,27790,40800,347732,712323,7,7,18,9,7,7,5,18,9,6,21,5,7,7,6,5,7,7,7,7
680,0,135,30,94,27,140,100,109,130,15,42,2302,98785,16676,62911,26313,12030,69705,57531,57191,203605,7,5,7,7,7,21,7,8,9,7,21,7,18,9,6,7,6,18,7,6
681,0,74,138,36,123,140,18,112,44,15,75,15707,25069,8742,194136,26313,4245,10901,35738,82925,305651,5,7,18,9,7,7,5,18,9,6,7,5,7,7,6,5,7,7,7,7
682,1,33,128,94,15,140,30,17,44,72,12,54820,52397,36705,39390,26313,23131,92580,36965,19148,237143,7,7,18,9,7,7,7,18,7,7,21,21,7,7,6,5,8,7,9,6
683,1,39,69,36,124,140,74,2,43,46,78,331627,119469,11996,488967,26313,35359,21564,10012,142154,30673,21,7,7,7,7,21,7,7,9,7,7,5,18,9,6,7,5,18,7,6
684,1,95,24,62,65,115,40,9,16,120,106,189387,816028,69817,54463,15589,522845,10416,53060,83501,11012,5,6,18,9,7,21,7,18,9,5,7,7,7,7,6,7,21,7,7,7
685,0,32,52,57,8,140,45,84,62,27,66,178738,78030,134407,38013,26313,30387,16916,227985,28491,202553,7,7,18,7,7,7,1,18,7,6,21,5,7,9,6,21,7,7,9,7
686,1,102,128,99,46,140,108,125,41,65,110,1351,74833,1296347,54034,26313,30239,47889,65490,261346,29335,8,8,18,7,7,7,5,7,9,6,7,7,5,9,6,21,7,18,7,7
687,1,44,67,36,27,115,89,19,37,123,75,262951,175635,22607,79527,15589,32412,6911,15805,55153,8131,7,1,7,9,7,7,9,18,7,7,6,7,18,7,6,5,7,8,9,6
688,1,117,19,99,123,75,135,139,37,8,12,18277,9835,65228,9899,13093,19081,112410,34106,3311,30953,21,5,5,9,7,21,1,8,9,6,7,7,18,7,6,7,7,18,7,7
689,0,29,13,92,46,140,70,24,26,124,142,12576,93595,24137,57402,26313,6795,124435,304364,63344,304615,21,7,7,9,7,21,7,18,7,6,7,5,18,7,6,7,2,7,9,7
690,0,89,3,43,65,140,68,135,36,15,42,128354,15372,269943,1361,26313,110978,4095,255729,84346,85482,5,5,18,9,7,21,9,7,7,7,7,7,7,7,6,7,7,18,9,6
691,0,89,126,37,120,76,20,97,62,72,115,128354,22230,23088,205320,10448,233463,15073,95023,11177,17312,5,8,18,7,7,8,7,18,9,6,7,7,8,9,6,7,8,7,7,7
692,0,89,119,62,46,66,86,67,36,123,115,128354,13382,94959,38786,58468,67419,309927,58134,12796,313267,5,8,18,6,7,5,7,18,7,6,7,7,7,7,6,7,1,7,9,7
693,1,40,125,127,15,66,54,138,99,123,14,598265,66245,7079,135900,58468,97607,73787,433965,65708,8417,21,6,18,9,7,21,5,5,7,6,7,7,7,7,6,7,7,18,9,7
694,0,102,119,62,72,76,95,53,59,123,75,63615,213434,209654,20783,10448,61009,122016,33412,31281,144041,8,8,18,7,7,7,7,7,7,6,21,7,7,9,6,6,5,18,9,7
695,0,131,19,37,8,140,96,32,36,123,76,62295,30239,19625,22600,26313,12376,287727,36109,10953,230563,7,6,18,7,7,7,7,7,9,6,21,7,8,9,6,21,6,18,7,7
696,1,95,112,86,123,140,96,89,91,46,107,171528,8083,5252,37632,26313,10850,269,238068,121653,117797,7,5,7,9,7,21,7,18,9,7,21,7,18,7,5,7,5,7,7,6
697,0,103,138,25,123,66,102,2,62,46,113,13132,304315,4113,44506,58468,2938,18023,145988,157011,190284,21,7,18,9,7,21,7,7,7,7,7,5,7,7,6,7,5,18,9,6
698,1,118,109,99,46,4,114,139,62,27,115,107738,142521,486235,146517,16341,55734,30868,506891,55482,921696,7,7,5,9,7,7,7,7,7,7,21,8,18,7,6,5,8,18,9,6
699,0,70,133,44,15,42,135,13,36,46,18,28000,6081,245506,50837,12746,62034,13775,161756,3105,45774,21,7,8,9,7,7,5,18,7,5,7,8,18,7,6,6,7,7,9,7
700,0,20,133,62,123,107,102,138,127,27,106,114815,4175,58750,33198,7910,49541,173985,204996,8139,33495,8,6,7,9,7,5,5,7,7,6,7,7,18,7,6,7,7,18,9,7
701,0,20,138,25,72,14,68,2,81,123,106,61333,9948,81384,5048,68302,2683,978114,70864,5126,107570,7,7,18,9,7,21,7,7,7,6,8,5,7,7,6,7,5,18,9,7
702,0,87,19,130,124,67,70,135,43,47,66,3000,50621,895,574649,12784,19347,152427,2851,69823,8156,7,7,7,7,7,7,6,18,9,7,21,6,18,9,6,21,7,7,7,6
703,0,29,2,83,46,4,135,139,73,124,76,20508,209494,67448,56790,16341,1781864,220222,43933,82845,426141,7,7,18,7,7,7,6,7,9,7,6,5,8,9,6,21,7,18,7,6
704,1,87,19,137,46,12,83,133,57,22,4,51151,21746,2461722,10200,76456,22853,8025,4662,160105,33763,21,9,7,7,7,5,8,18,9,7,7,7,18,9,6,8,7,7,7,6
705,0,20,84,94,65,76,29,111,73,123,78,19140,161639,18038,153157,10448,48076,262794,11788,31268,20137,7,7,18,7,7,7,7,18,9,6,21,6,7,9,6,21,5,7,7,7
706,1,68,112,70,47,66,77,119,137,124,50,168684,115019,43424,374792,58468,25161,705052,211142,179819,70314,21,5,7,7,7,21,1,7,9,7,7,7,18,9,6,7,7,18,7,6
707,1,93,126,127,15,76,34,7,131,72,142,223496,159463,6162,123783,10448,76805,697086,28202,7003,28550,7,21,18,7,7,21,7,18,9,7,21,7,7,9,6,7,5,7,7,6
708,1,32,74,41,49,14,87,17,37,46,67,38685,121796,42063,18076,68302,9728,148449,76252,56701,260938,21,6,7,9,7,7,7,8,7,7,7,7,18,7,6,21,8,18,9,6
709,1,73,84,37,123,50,108,30,41,15,67,132983,326930,164498,37632,21120,19834,7426,42603,103658,35713,7,5,8,9,7,7,7,18,9,6,5,7,18,7,6,21,5,7,7,7
710,0,11,13,43,123,142,87,64,137,8,115,70227,38915,2306,37632,24826,17474,80959,231435,12906,72881,21,5,7,9,7,7,5,7,9,7,7,7,18,7,6,21,7,18,7,6
711,1,29,67,62,123,133,50,6,44,47,66,134149,25692,4168,37632,9741,45376,390601,60245,80982,177049,7,7,7,9,7,21,7,7,7,7,21,21,18,7,6,7,5,18,9,6
712,1,45,3,57,89,14,114,133,36,15,13,167087,630066,164266,159273,68302,162,27633,124685,58177,61588,7,5,18,7,7,6,7,18,7,5,21,7,7,9,6,7,9,7,9,7
713,0,71,84,127,15,14,108,45,78,65,142,32529,309957,1523,64764,68302,52432,39216,71242,329183,126748,21,1,18,9,7,7,7,18,7,6,5,7,7,7,6,21,5,7,9,7
714,1,97,19,81,15,142,136,75,131,22,76,20681,13255,359026,64764,24826,67828,37385,9022,10024,92583,21,9,18,9,7,7,6,7,9,7,7,7,7,7,6,21,7,18,7,6
715,1,114,61,131,46,76,68,67,37,27,142,80534,20264,4051,44574,10448,27757,25802,10595,466370,18457,5,7,18,7,7,21,1,8,7,7,7,5,7,9,6,7,7,18,9,6
716,0,73,24,26,116,63,95,119,99,104,107,63523,20103,11304,26524,37615,454136,6643,54785,55301,98919,5,8,18,7,7,21,8,18,7,6,7,7,7,9,6,7,7,5,9,7
717,1,93,123,26,22,142,29,133,81,46,115,106995,39216,207082,70770,24826,42315,3346,43527,117119,45196,7,8,18,7,7,21,7,18,9,7,5,7,7,9,6,7,2,7,7,6
718,1,40,138,25,22,63,24,84,131,8,78,19482,170786,121261,315920,37615,13943,16186,118,37920,265946,7,7,18,9,7,7,6,18,9,6,21,5,7,7,6,21,7,7,7,7
719,1,45,30,36,124,66,103,67,101,27,78,28671,3790,82153,63675,58468,81792,121586,23236,64883,17644,21,5,18,7,7,7,7,7,7,6,7,7,7,9,6,21,1,18,9,7
720,0,112,16,57,15,66,45,84,94,47,142,101073,14531,26043,91129,58468,40271,29019,9695,49379,324496,5,5,18,9,7,7,7,18,7,7,7,7,7,7,6,5,6,7,9,6
721,1,73,138,36,72,66,33,19,57,15,67,36167,74814,29734,91738,58468,20724,75104,37813,89071,26662,7,7,18,9,7,7,1,18,7,6,21,5,7,7,6,21,7,7,9,7
722,0,70,3,62,46,66,118,140,35,15,99,7171,1922,197525,10470,58468,20961,47221,12802,26802,924620,7,5,7,9,7,7,5,18,6,6,21,7,18,7,6,5,7,7,7,5
723,0,32,53,134,27,66,70,7,58,124,42,171230,12600,8771,14937,58468,19992,52312,194223,26292,58556,21,7,18,7,7,7,5,7,7,6,7,5,7,9,6,21,7,18,9,7
724,0,70,138,127,124,66,102,73,57,46,115,29606,735979,4488,7916,58468,84915,11140,48022,9257,27049,21,7,7,7,7,8,5,18,7,6,7,5,18,9,6,5,7,7,9,7
725,1,39,133,71,46,66,70,2,95,123,63,55348,62520,31241,54547,58468,25524,84270,12010,98087,34973,7,7,7,7,7,21,5,7,7,7,5,8,18,21,6,7,7,18,9,6
726,1,32,19,37,15,50,70,10,131,47,142,38713,29287,15708,301042,21120,40189,12671,70871,95399,58214,6,6,8,9,7,7,1,18,7,7,7,7,18,7,6,21,7,8,9,6
727,1,23,19,127,124,66,70,84,99,46,75,70997,14462,16696,97714,58468,24028,90154,45076,356766,288029,21,1,7,9,7,21,8,5,9,6,8,7,18,7,6,7,7,18,7,7
728,0,32,126,37,72,66,93,119,57,65,14,25916,116745,17079,1502,58468,47986,43921,629148,56502,39280,7,9,18,9,7,21,8,18,9,7,21,7,8,7,6,7,7,7,7,6
729,0,32,53,134,27,66,70,7,58,124,42,171230,12600,8771,14937,58468,19992,52312,194223,26292,58556,21,7,18,7,7,7,5,7,7,6,7,5,7,9,6,21,7,18,9,7
730,0,70,138,127,124,66,102,73,57,46,115,29606,735979,4488,7916,58468,84915,11140,48022,9257,27049,21,7,7,7,7,8,5,18,7,6,7,5,18,9,6,5,7,7,9,7
731,1,39,133,71,46,66,70,2,95,123,63,55348,62520,31241,54547,58468,25524,84270,12010,98087,34973,7,7,7,7,7,21,5,7,7,7,5,8,18,21,6,7,7,18,9,6
732,1,32,19,37,15,50,70,10,131,47,142,38713,29287,15708,301042,21120,40189,12671,70871,95399,58214,6,6,8,9,7,7,1,18,7,7,7,7,18,7,6,21,7,8,9,6
733,1,23,19,127,124,66,70,84,99,46,75,70997,14462,16696,97714,58468,24028,90154,45076,356766,288029,21,1,7,9,7,21,8,5,9,6,8,7,18,7,6,7,7,18,7,7
